id#;name;era;frq;mask;lvl;type;F;A;W;E;S;D;N;B;gold;res;sup;unr;exp;lab;fort;scale1;scale2;rit;ritrng;runit1;;runit2;;runit3;;runit4;;runit5;;sumpath;sum1;sum1name;#sum1;sum2;sum2name;#sum2;sum3;sum3name;#sum3;conj;alter;evo;const;ench;thau;blood;heal;disease;curse;horror;holyfire;holypow;scry;adventure;plains;forest;mount;waste;farm;sea;coast;swamp;deepsea;cave;unique;other
918;Wailing Woods;;1;16386;1;Air;;1;;;;1;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
919;Nest of Obsidian Snakes;;1;223;3;Air;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
920;Black Hawk Nest;;1;6;2;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;Air;;Black Hawk;x;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;;;;;;;;;
921;Ziggurat of Thunder;;2;223;1;Air;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
922;The Highest Peak;;1;16388;2;Air;;1;;;;;;;;;;;;;;;;A;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;Yes;
923;Pinnacle of Power;;2;16607;3;Air;;1;;;;;;;;;;;;;;;;A;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;reveals mundane score graphs
924;Rune of Air;;1;255;2;Air;;;;;;;;;;;;;;;;;;A;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
925;Garden of Frozen Flowers;;0;223;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
926;Wellspring of Secrets;;0;223;3;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
927;Lake of Living Water;;0;223;3;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
928;Subterranean Lake;;1;512;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
929;Forgotten Oasis;;1;8;1;Water;;;1;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
930;Plaguewater Oasis;;1;8;1;Water;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;Yes;;;;;;;;
931;Frozen Glen;;1;2;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
932;Melting Cliffs;;1;223;2;Water;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
933;Pool of Perpetual Night;;1;16607;3;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
934;Enchanted Glacier;;1;4;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Water;;Yeti;1;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;
935;Wellspring of the Virgins;;2;16607;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
936;Sign of Nodens;;2;16450;3;Water;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;;;;Yes;
937;Rune of Water;;1;255;2;Water;;;;;;;;;;;;;;;;;;W;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
938;Pharos;;2;16448;1;Water;;;;;;;;;;;;;;;;;;W;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Water;;;;;;;;Yes;;;;Yes;scrying lasts 2 turns
939;Deep Crevasse;;0;255;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
940;Mud Field;;0;223;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
941;Quicksand;;0;223;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
942;Stone Tree Grove;;1;18;2;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;;;;;;;
943;Flooded Mines;;2;215;1;Earth;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;Yes;;;;
944;Underworld Entrance;;2;223;3;Earth;;;;2;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
945;Abyss;;2;255;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
946;Heart of the Mountain;;2;16388;3;Earth;;;;2;;;;;;;;;;;;;;E;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;Yes;
947;Basilisk Cave;;2;223;2;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
948;Rune of Earth;;1;255;2;Earth;;;;;;;;;;;;;;;;;;E;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
949;Undiscovered Door;;0;255;4;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
950;Starlit Pond;;0;215;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;Yes;;;;
951;Garden of Pearls;;0;215;2;Astral;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;Yes;;;;
952;Impossible Angle;;1;223;2;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
953;Moonlit Halls;;1;223;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
954;Brook of Glimmering Pearls;;1;215;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;Yes;;;;
955;Seer's Grave;;2;767;2;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;;reveals magic score graphs
956;Dreaming Stone;;2;767;2;Astral;;;;;;;;;;;;;;;;;;S;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Yes;;reveals magic score graphs
957;Sorcerer's Circle;;2;223;2;Astral;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
958;Archaic Diagram;;2;255;2;Astral;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
959;Chamber of Enchantment;;2;223;2;Astral;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
960;Unsettling Pattern;;2;255;2;Astral;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
961;Basalt Mirror;;2;255;2;Astral;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Astral;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
962;Cave of the Sleepers;;2;16607;4;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
963;The Gnomon;;2;16607;2;Astral;;;;;1;;;;;;;;;;;;;S;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
964;Labyrinth of Skulls;;0;223;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
965;Garden of Bones;;0;223;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
966;Lilium Vale;;0;95;2;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;;;;;
967;Murder Bog;;1;130;2;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;Yes;;;;
968;Swamp of Shadows;;1;128;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;
969;Murdering Mire;;1;223;2;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
970;Animal Cemetery;;1;219;2;Death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Death;;Carrion Beast;;;Carrion Beast;;;;;;;;;;;;;;;;;;;;Yes;Yes;;Yes;Yes;;Yes;Yes;;;;
971;Gloom Gate;;1;255;3;Death;;;;;;2;;;;;;;;;;;;D;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
972;Tomb of the Grand Thaumaturg;;2;16479;3;Death;;;;;;1;;;;;;;;;;;;D;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;;;;Yes;
973;Sigil of the Ancients;;2;16639;3;Death;;;;;;;;;;;;;;;;;;D;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
974;Circle of Sending;;2;223;2;Death;;;;;;;;;;;;;;;;;;*;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
975;Nidus of Power;;2;255;2;Death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;;
976;Conjurer's Circle;;2;223;2;Death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10%;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
977;Plague Barrow;;2;223;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
978;Pit of Despair;;2;16607;1;Death;;;;;;1;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
979;Wolf Oak;;0;223;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
980;Grove of Fertility;;0;215;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;Yes;;;;
981;Druids Grave;;0;223;2;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
982;Lair of Spiders;;2;2;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;Nature;;Giant Spider;x;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
983;Skin Shifter's Barrow;;2;223;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
984;The Frogmarch;;1;16512;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;Nature;;Frog;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;
985;Heart of the Forest;;2;16386;3;Nature;;;;;;;2;;;;;;;;;;;N;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
986;Field of Golden Rye;;1;16;1;Nature;;;;;;;1;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;
987;Withering Woods;;2;2;1;Nature;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
988;Grove of Hooded Spirits;;2;2;3;Nature;;;;;;;1;;;;;;;;;Growth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
989;Fungus Forest;;1;719;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;;;Yes;Yes;;Yes;;
990;Birdsong Tower;;2;17119;1;Nature;;;;;;;;;;;;;;;;;;N;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;Yes;reveals mundane score graphs
991;The Crone;;2;16607;2;Nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;reveals mundane score graphs
992;Thorn Maze;;1;95;2;Nature;;;;;;;1;;;;;;;;;;;N;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;;;;;
993;Earthroot Grove;;2;18;1;Nature;;;;;;;1;;;;;;;;;;;N;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;;;;;;;
994;Starsong Grove;;2;16386;3;Nature;;;;;1;;;;;;;;;;;;;S;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
995;Tree of Life;;2;16599;2;Nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;Yes;Yes;Yes;;Yes;;Yes;Yes;;;Yes;
996;Tree of Knowledge;;2;16607;2;Nature;;;;;;;;;;;;;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
997;Tower of the Moon;;2;16607;2;Nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nature;;Werewolf;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
998;Vale of Healing Herbs;;2;199;2;Nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;Yes;Yes;Yes;;;;Yes;Yes;;;;
999;Slave Market;;0;735;0;Blood;;;;;;;;3;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;;
1000;Secluded Village;;0;2;1;Blood;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
1001;Sacrificial Grove;;0;18;1;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10%;;;;;;;;;;Yes;;;Yes;;;;;;;
1002;Bleeding Tree;;2;2;1;Blood;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
1003;Stained Altar;;1;16607;1;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Blood;;Rakshasa;;;;;;;;;;;;;;20%;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
1004;Pentagram;;1;223;2;Blood;;;;;;;;;;;;;;;;;;B;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
1005;The First Gate;;1;17119;1;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10%;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;Yes;
1006;The Second Gate;;1;17119;2;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15%;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;Yes;
1007;The Third Gate;;2;17119;4;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;Yes;Yes;
1008;Tower of the Deformer;;2;16607;2;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Blood;;Foul Spawn;;;Foul Spawn;;;Foul Spawn;;;20%;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
1009;House of Disfigurement;;2;16607;2;Blood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Blood;;Foul Spawn;;;;;;;;;10%;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
1010;Guild of the Merchant Princes;;2;16448;0;Astral;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;Yes;reveals mundane score graphs
1011;The Golden City;;2;16416;0;Water;;;;;;;;;50;10;;;;;;;;;;1056;Pelagian Militia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
1012;Subterranean City;;2;16896;0;Earth;;;;;;;;;30;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
1013;Demon Gate;;5;223;0;Blood;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;Blood;;Fiend of Darkness;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
1014;Cursed Land;;5;223;0;Nature;;;;;;;;;;;;;;;;Magic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
1015;Ruins of the Old Empire;;1;223;0;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
1016;Ancient Temple of Ctis;;1;128;0;Astral;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;
1017;The Throne of the Moon;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1018;The Throne of the Sun;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1019;Imperial Tomb;;5;223;2;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;;
1020;Toad Tribe Settlement;;5;128;0;Nature;;;;;;;;;;;;;;;;;;;;1614;Toad Tribe Shaman;1613;Toad Tribe Warrior;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;Extra units for native PD (1 per point)
1021;The Throne of Sorcery;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1022;The Throne of Elements;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1023;The Shattered Throne;;13;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1024;The Throne of the First Age;;12;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1025;The Throne of the Second Age;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1026;The Throne of the Stars;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
1027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
