id#;unitname;wpn1;wpn2;wpn3;wpn4;wpn5;wpn6;wpn7;helm;armor;shield;misc;rt;lim;basecost;gmon;gcom;rsrc;sz;resz;hp;prot;mr;mor;str;att;def;prec;enc;map;ap;adx;cav;inv;ldr-n;ldr-u;ldr-m;agestrt;ageold;hand;head;body;foot;misc;path;dom;inn;F;A;W;E;S;D;N;B;H;rand1;nbr1;link1;mask1;rand2;nbr2;link2;mask2;rand3;nbr3;link3;mask3;rand4;nbr4;link4;mask4;holy;inq;mind;lifeless;undead;demon;mgcbng;stone;animal;cldbld;female;forest;mount;waste;swamp;cave;aqua;amphi;pamph;float;fly;strmfly;telep;immob;noriver;sailsz;sailmaxsz;stealth;glam;spy;assassin;patience;seduce;succubus;corrupt;rec;imm;reinc;noheal;noeat;homesick;undisc;ffight;slave;std;i-ldr;taskm;beastm;bodyg;waterbr;iceprot;invul;slash;blunt;pierce;resshck;resfire;rescold;respois;voidsan;dv;blind;aawe;awe;halt;fear;brsrk;chill;heat;fshld;bfshld;dmgrev;pcloud;plague;slime;mindslime;disbel;reform;regen;reanim;barbs;petrify;eyeloss;eth;ethtrue;deathcu;trmpl;swal;pwstrm;pwfire;pwcold;pwdark;pwchaos;pwmagic;winter;spring;summer;fall;forge;fixforge;smith;reso;heal;dishe;alch;fortune;event;insane;soulsh;reaper;tax;gem;gemgen;chaosrec;pllg;ptrl;cdef;siege;def-org;sup;unrest;popkill;research;drainres;i-resch;bloodsearch;sacr;ivylord;xbreed;pearl;pathboost;ritualrange;voidsum;her;eleg;shapechange;1shape;2shape;tmp2shape;landshape;seashape;forestshape;normalshape;unique;uniquename;special;nametype;type;class;from;sum;#sum;autosum;#autosum;batsum;#batsum;domsum;#domsum
2188;Ancient One;1;;;;;;;20;7;1;;1;;10040;50;90;1;4;4;40;3;13;12;18;9;9;7;4;2;14;;;;40;0;0;132;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Recruitment;;;;;;;;
2189;Ancient Stone Hurler;92;424;;;;;;;7;;;1;;10040;50;90;1;4;4;42;3;13;11;20;8;8;9;4;2;14;;;;40;0;0;165;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Recruitment;;;;;;;;
2190;Draug;8;;;;;;;;13;2;;1;;0;0;0;1;2;2;30;4;14;17;14;12;12;10;0;3;10;;;;10;80;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;25;25;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2191;Draug;8;;;;;;;;13;2;;1;;0;0;0;1;3;3;30;4;14;17;17;12;14;10;0;3;12;;;;10;80;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;25;25;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2192;Draug;8;;;;;;;;13;2;;1;;0;0;0;1;2;2;40;5;14;17;15;13;13;10;0;3;10;;;;10;80;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;25;25;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2193;Draug;8;;;;;;;;13;2;;1;;0;0;0;1;3;3;40;5;14;17;18;13;13;10;0;3;12;;;;10;80;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;25;25;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2194;Draugadrott;8;;;;;;;;13;;;1;;0;0;0;1;2;2;30;5;16;17;18;13;13;10;0;3;10;;;;10;80;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;25;25;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;?;Summon;;;;;;;;
2195;Flayed Bull;8;;;;;;;;;;;1;;0;0;0;1;2;2;30;5;16;17;18;13;13;10;0;3;10;;;;10;80;0;187;500;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;25;25;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Mage;?;;;;;;;;
2196;Swamp Drake;323;569;;;;;;;;;;1;;0;0;0;1;4;4;44;14;9;14;17;10;10;8;4;1;8;;;;10;0;0;37;90;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2197;Assassin;6;126;25;;;;;121;5;;;1;;10010;10;60;1;2;2;10;0;11;13;11;13;13;13;3;2;12;2;;;0;0;0;22;50;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;65;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Scout;Recruitment;;;;;;;;
2198;Inquisitor;9;;;;;;;;;;;1;;110;110;110;1;2;2;9;0;15;15;9;9;9;10;3;2;10;;;;80;0;0;49;50;2;1;1;1;2;;;;;;;;;;;;2;100;1;1;16512;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Priest;Recruitment;;;;;;;;
2199;High Inquisitor;9;;;;;;;;;;;1;;210;210;210;1;2;2;10;0;16;16;10;8;8;11;4;2;10;;;;120;0;0;66;50;2;1;1;1;2;;;;;;;;;;;;3;100;1;1;16512;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Mage;Recruitment;;;;;;;;
2200;Goetic Adept;9;;;;;;;;;;;1;;10010;10;125;1;2;2;9;0;13;15;9;8;8;10;3;2;10;;;;10;0;0;37;50;2;1;1;1;2;;;;1;;;;;;;1;;100;1;1;19584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Mage;Recruitment;;;;;;;;
2201;Niefel Shaman;66;;;;;;;20;15;2;;2;;10120;140;260;;5;5;66;7;15;14;25;12;12;11;2;3;16;;;;40;0;0;508;1000;2;1;1;1;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;-5;25;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Mage;?;;;;;;;;
2202;Great Siddha;92;397;;;;;;;;;;1;;50;50;50;1;3;3;22;0;18;30;13;9;10;11;2;10;14;4;;;80;0;10;335;500;4;1;1;1;1;70;2;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;g;Pretender;;;;;;;;;
2203;Oni Kunshu;379;383;21;;;;;;130;;;1;;125;125;125;;4;4;60;8;18;30;22;14;13;9;1;2;16;;;;40;120;0;576;1000;2;1;1;1;2;80;3;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5;;5;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;-12;;;;;;;;;;;;;;;;;;;;;;;;;g;Pretender;;;;;;;;;
2204;Oni Spirit;67;;;;;;;;;;;1;;0;0;0;1;4;4;25;0;18;30;20;14;13;9;0;2;14;;;;40;120;0;370;1000;0;0;0;0;2;80;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;25;;;;;;;5;;;;;;;;;;;;;;;;;;1;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;g;Pretender;;;;;;;;;
2205;Great Sauromancer;29;;;;;;;;;;;1;;50;50;50;1;2;2;12;10;18;30;10;10;10;10;3;2;9;;;;10;0;0;278;500;2;1;1;1;2;10;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;g;Pretender;;;;;;;;;
2206;Eldest Dwarf;7;;;;;;;;;;;1;;0;0;0;1;1;1;11;4;18;30;15;10;9;10;3;1;6;;;;10;0;0;232;500;2;1;1;1;2;20;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;g;Pretender;;;;;;;;;
2207;Black Sorcerer;7;;;;;;;;;;;1;;30;30;30;1;2;2;10;0;18;30;10;10;10;10;2;2;13;;;;10;0;0;232;500;2;1;1;1;2;10;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;g;Pretender;;;;;;;;;
2208;Hunter Spider;65;261;;;;;;;;;;1;;0;0;0;1;6;6;55;16;18;30;11;14;12;5;2;2;22;;;;10;0;0;187;500;0;0;0;0;2;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;g;Pretender;;;;;;;;;
2209;Horror Mantis;549;549;549;549;;;;;;;;1;;0;0;0;1;3;3;19;22;18;30;14;16;13;10;0;3;20;;;;40;0;10;3670;10000;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;5;20;100;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2210;Float Cat Horror;63;558;;;;;;;;;;1;;0;0;0;1;3;3;16;5;18;30;15;10;8;10;0;10;4;;;;40;0;10;3670;10000;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;5;20;;1;;;;5;;;;;;0;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2211;Mind Slime Horror;550;550;550;550;550;;;;;;;1;;0;0;0;1;3;3;28;10;18;30;14;18;16;10;0;3;6;;;5;40;0;80;4013;10000;0;0;0;0;2;;;1;;;;;5;;;;;100;1;2;4992;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20;100;;;;;10;;;;;;1;;;;25;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2212;Soultorn;551;;;;;;;;;;;1;;0;0;0;1;2;2;12;8;16;30;14;14;10;10;0;2;10;;;;40;0;10;3670;10000;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20;100;;;;;5;;;;;;;;;;;;;15;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2213;Gore Tide Horror;561;;;;;;;;;;;1;;0;0;0;1;6;6;62;0;18;30;20;17;17;17;0;10;8;;;;40;0;40;3670;10000;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;1;1;;10;10;10;20;;1;;;;15;;;;;;;;8;5;;;;50;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2214;Spine Membrane Horror;557;86;;;;;;;;;;1;;0;0;0;1;3;3;12;16;18;30;12;13;15;10;0;5;12;;;;40;0;10;3670;10000;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20;;1;;;;5;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2215;Belly Maw Horror;556;550;550;550;550;;;;;;;1;;0;0;0;1;3;3;27;10;18;30;15;14;14;10;0;3;10;;;;40;0;10;3670;10000;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20;100;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2216;Brass Claw Horror;560;560;559;559;;;;;;;;1;;0;0;0;1;3;3;16;14;18;30;14;14;14;10;0;3;12;;;;40;0;10;3670;10000;0;2;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20;100;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;horror;;;;;;;;;
2217;Worm Mage;92;;;;;;;;;;;1;;0;0;0;1;2;2;10;0;18;30;12;11;11;11;0;2;6;;;2;10;0;0;79;90;2;1;1;1;2;;;;;;;;;;3;;;20;1;1;13312;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;;;;;;25;1;;1;;;;5;;;1;;;;;;;;;;;;;;;;75;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Mage;Summon;;;;;;;;
2218;Large Beetle;450;;;;;;;;;;;1;;0;0;0;1;1;1;1;1;3;50;1;8;10;10;5;2;6;;;;40;0;10;3;7;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;1;;;;;;;;;1;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Battle Summon;;;;;;;;
2219;Forest Troll;165;;;;;;;;44;;;1;;10045;45;60;1;3;3;26;7;14;11;19;10;9;8;2;2;14;;;;10;0;0;77;200;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;-5;;;;50;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2220;Troll Shaman;7;;;;;;;;44;;;1;;10045;45;160;1;3;3;26;7;16;11;19;10;9;8;2;2;14;;;;10;0;0;125;200;2;1;1;1;2;;;;;;;;;1;1;;;100;1;1;13312;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;-5;;;;50;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Mage;Summon;;;;;;;;
2221;Troll Seithberender;7;;;;;;;;44;;;1;;10045;45;280;1;3;3;26;7;17;11;19;10;9;8;2;2;14;;;;10;0;0;199;200;2;1;1;1;2;;;;;;;;2;2;1;;;100;1;1;15360;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;-5;;;;50;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c;Mage;Summon;;;;;;;;
2222;Frog;450;;;;;;;;;;;1;;0;0;0;1;1;1;1;1;3;50;1;5;10;5;2;1;4;;;;10;0;10;3;7;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;;1;;;;;;;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Battle Summon;;;;;;;;
2223;Large Spider;355;;;;;;;;;;;1;;0;0;0;1;1;1;1;1;3;50;1;8;10;4;2;1;4;;;;40;0;10;3;7;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;1;;;;;;;;;;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2224;Red Ant;355;;;;;;;;;;;1;;0;0;0;1;2;2;2;2;3;50;2;8;10;4;2;2;8;;;;40;0;10;8;14;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;1;;;;;;;;;;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2225;Fire Ant;355;;;;;;;;;;;1;;0;0;0;1;4;4;21;14;5;50;14;11;8;4;2;3;14;;;;40;0;10;14;28;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;1;;;;;;;;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2226;Killer Mantis;549;549;;;;;;;;;;1;;0;0;0;1;4;4;18;10;5;50;14;13;9;4;2;3;16;;;;40;0;10;14;28;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;1;;;;;;;;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2227;Goat;300;;;;;;;;;;;1;;0;0;0;1;1;1;6;2;5;11;6;9;9;5;2;3;16;;;;10;0;0;3;7;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Event;;;;;;;;
2228;Deer;354;;;;;;;;;;;1;;0;0;0;1;2;2;12;2;5;7;9;9;8;5;2;3;22;;;;10;0;0;3;7;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Event;;;;;;;;
2229;Forest Giant;165;;;;;;;;44;;;1;;0;0;0;1;5;5;66;6;9;15;24;11;9;8;2;3;16;;;;10;0;0;22;50;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2230;Hill Giant;165;;;;;;;;44;;;1;;0;0;0;1;6;6;106;8;9;16;28;13;8;8;2;3;18;;;;10;0;0;22;50;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2231;Yeti;553;360;;;;;;;;;;1;;0;0;0;1;4;4;46;8;13;15;22;13;9;8;2;2;14;;;;10;0;0;95;250;2;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2232;Large Scorpion;355;;;;;;;;;;;1;;0;0;0;1;1;1;1;1;3;50;1;8;5;5;2;1;4;;;;40;0;10;3;7;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;1;;;;;;;;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
2233;Giant Scorpion;355;;;;;;;;;;;1;;0;0;0;1;1;1;5;5;3;50;5;11;6;4;2;1;8;;;;40;0;10;3;7;0;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;1;;;;;;;;;;;;;;40;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;u;Unit;Summon;;;;;;;;
